algorithm,instance,run,memory,code,time,iterations,graph,nodes,edges,modularity,N,clusters,conductance,cut
magi,cond-mat-2003,2,3324744,0,3602.4894740581512,92,cond-mat-2003.graph,31163,240058,0.080964046,4665783402,3,0.28182761,0.00013928
magi,cond-mat-2003,3,3324744,0,3533.788234472275,100,cond-mat-2003.graph,31163,240058,0.045874483,2643647542,4,0.38090977,0.00004185
magi,cond-mat-2003,4,3324744,0,3492.510395526886,100,cond-mat-2003.graph,31163,240058,0.078797778,4540946044,5,0.34351948,0.00011051
magi,cond-mat-2003,5,3324744,0,3603.097248315811,99,cond-mat-2003.graph,31163,240058,0.035095158,2022458280,2,0.26030864,0.00011311
louvain,cond-mat-2003,1,40960,0,0.2204,0,cond-mat-2003.graph,31163,240058,0.764767816,44071919944,956,0.00301776,0.00000082
louvain,cond-mat-2003,2,40960,0,0.4052,0,cond-mat-2003.graph,31163,240058,0.767621207,44236354716,958,0.00309922,0.00000084
louvain,cond-mat-2003,3,40960,0,0.3575,0,cond-mat-2003.graph,31163,240058,0.765133750,44093007906,958,0.00315481,0.00000083
louvain,cond-mat-2003,4,40960,0,0.2836,0,cond-mat-2003.graph,31163,240058,0.765047485,44088036640,959,0.00308928,0.00000082
louvain,cond-mat-2003,5,40960,0,0.2555,0,cond-mat-2003.graph,31163,240058,0.766370260,44164265328,961,0.00328544,0.00000088
leiden,cond-mat-2003,1,40960,0,0.1556,0,cond-mat-2003.graph,31163,240058,0.774363307,44624887396,964,0.00305083,0.00000084
leiden,cond-mat-2003,2,40960,0,0.1492,0,cond-mat-2003.graph,31163,240058,0.773003303,44546513308,961,0.00289841,0.00000080
leiden,cond-mat-2003,3,40960,0,0.1628,0,cond-mat-2003.graph,31163,240058,0.773947266,44600911870,962,0.00281211,0.00000078
leiden,cond-mat-2003,4,40960,0,0.1641,0,cond-mat-2003.graph,31163,240058,0.772104640,44494725276,960,0.00300718,0.00000082
leiden,cond-mat-2003,5,40960,0,0.1528,0,cond-mat-2003.graph,31163,240058,0.773875057,44596750624,965,0.00311418,0.00000082
infomap,cond-mat-2003,1,98840,0,1.4505,0,cond-mat-2003.graph,31163,240058,0.702199688,40466253684,951,0.00276662,0.00000061
infomap,cond-mat-2003,2,98840,0,1.4366,0,cond-mat-2003.graph,31163,240058,0.702199688,40466253684,951,0.00276662,0.00000061
infomap,cond-mat-2003,3,98840,0,1.4254,0,cond-mat-2003.graph,31163,240058,0.702199688,40466253684,951,0.00276662,0.00000061
infomap,cond-mat-2003,4,98840,0,1.3814,0,cond-mat-2003.graph,31163,240058,0.702199688,40466253684,951,0.00276662,0.00000061
infomap,cond-mat-2003,5,98840,0,1.4440,0,cond-mat-2003.graph,31163,240058,0.702199688,40466253684,951,0.00276662,0.00000061
hollocou,cond-mat-2003,1,6144,0,0.004,0,cond-mat-2003.graph,31163,240058,0.372494641,21466062868,3994,0.32193574,0.00002658
hollocou,cond-mat-2003,2,6144,0,0.004,0,cond-mat-2003.graph,31163,240058,0.371720991,21421479066,3987,0.32349855,0.00002686
hollocou,cond-mat-2003,3,6144,0,0.005,0,cond-mat-2003.graph,31163,240058,0.374975461,21609027178,3927,0.32006122,0.00002763
hollocou,cond-mat-2003,4,6144,0,0.004,0,cond-mat-2003.graph,31163,240058,0.377309108,21743510178,4039,0.32178413,0.00002762
hollocou,cond-mat-2003,5,6144,0,0.004,0,cond-mat-2003.graph,31163,240058,0.377763167,21769676672,4075,0.32323917,0.00002759
gnns,cond-mat-2003,1,8205036,0,406.9858627319336,300,cond-mat-2003.graph,31163,240058,0.698212418,40236475912,176,0.13246809,0.00003172
gnns,cond-mat-2003,2,8205036,0,408.75038981437683,300,cond-mat-2003.graph,31163,240058,0.704315514,40588184122,176,0.13286505,0.00003060
gnns,cond-mat-2003,3,8205036,0,410.1213426589966,300,cond-mat-2003.graph,31163,240058,0.714369285,41167561268,176,0.12069335,0.00002796
gnns,cond-mat-2003,4,8205036,0,409.4750609397888,300,cond-mat-2003.graph,31163,240058,0.705240443,40641485820,176,0.12444246,0.00002845
gnns,cond-mat-2003,5,8205036,0,408.4323151111603,300,cond-mat-2003.graph,31163,240058,0.709497479,40886809594,176,0.12714288,0.00002840
dmon,cond-mat-2003,1,8284552,0,610.7741,1000,cond-mat-2003.graph,31163,240058,0.400488440,23079285098,16,0.30568879,0.00007203
dmon,cond-mat-2003,2,8284552,0,612.0782,1000,cond-mat-2003.graph,31163,240058,0.423699585,24416893356,16,0.28179361,0.00006516
dmon,cond-mat-2003,3,8284552,0,612.1881,1000,cond-mat-2003.graph,31163,240058,0.387497786,22330661728,16,0.28774318,0.00007106
dmon,cond-mat-2003,4,8284552,0,614.9497,1000,cond-mat-2003.graph,31163,240058,0.387025277,22303432052,16,0.30670704,0.00007009
dmon,cond-mat-2003,5,8284552,0,609.8509,1000,cond-mat-2003.graph,31163,240058,0.416930770,24026821154,16,0.32529033,0.00005588
dgcluster,cond-mat-2003,1,1292264,0,200.9591281414032,300,cond-mat-2003.graph,31163,240058,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2003,2,1292264,0,203.02469730377197,300,cond-mat-2003.graph,31163,240058,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2003,3,1292264,0,201.04323315620422,300,cond-mat-2003.graph,31163,240058,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2003,4,1292264,0,207.2716989517212,300,cond-mat-2003.graph,31163,240058,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2003,5,1292264,0,210.61204385757446,300,cond-mat-2003.graph,31163,240058,0.000000000,0,1,0.00000000,0.00000000
commdgi,cond-mat-2003,1,31363304,0,3618.0285,167,cond-mat-2003.graph,31163,240058,0.346160591,19948488372,8,0.30088692,0.00003742
commdgi,cond-mat-2003,2,31363304,0,3620.8283,167,cond-mat-2003.graph,31163,240058,0.387891751,22353365100,10,0.25302184,0.00003510
commdgi,cond-mat-2003,3,31363304,0,3619.8686,167,cond-mat-2003.graph,31163,240058,0.390230325,22488132086,11,0.27284857,0.00002529
commdgi,cond-mat-2003,4,31363304,0,3619.6224,167,cond-mat-2003.graph,31163,240058,0.437719688,25224841670,11,0.24030722,0.00005717
commdgi,cond-mat-2003,5,31363304,0,3609.7988,167,cond-mat-2003.graph,31163,240058,0.367175641,21159540334,11,0.33885824,0.00004574
clustre_fast,cond-mat-2003,1,6144,0,0.0303581,0,cond-mat-2003.graph,31163,240058,0.655991139,37803354656,1979,0.07452573,0.00001075
clustre_fast,cond-mat-2003,2,6144,0,0.0297952,0,cond-mat-2003.graph,31163,240058,0.655991139,37803354656,1979,0.07452573,0.00001075
clustre_fast,cond-mat-2003,3,6144,0,0.0299551,0,cond-mat-2003.graph,31163,240058,0.655991139,37803354656,1979,0.07452573,0.00001075
clustre_fast,cond-mat-2003,4,6144,0,0.0299599,0,cond-mat-2003.graph,31163,240058,0.655991139,37803354656,1979,0.07452573,0.00001075
clustre_fast,cond-mat-2003,5,6144,0,0.0300388,0,cond-mat-2003.graph,31163,240058,0.655991139,37803354656,1979,0.07452573,0.00001075
clustre_strong,cond-mat-2003,1,32768,0,515.1657922,0,cond-mat-2003.graph,31163,240058,0.741305799,42719854502,945,0.00256992,0.00000069
clustre_strong,cond-mat-2003,2,32768,0,259.9454228,0,cond-mat-2003.graph,31163,240058,0.741457152,42728576652,947,0.00258188,0.00000068
clustre_strong,cond-mat-2003,3,32768,0,329.7681028,0,cond-mat-2003.graph,31163,240058,0.741303361,42719714016,945,0.00254691,0.00000068
clustre_strong,cond-mat-2003,4,32768,0,294.1577591,0,cond-mat-2003.graph,31163,240058,0.741385477,42724446172,948,0.00264888,0.00000070
clustre_strong,cond-mat-2003,5,32768,0,74.7144281,0,cond-mat-2003.graph,31163,240058,0.741385477,42724446172,948,0.00264888,0.00000070
walktrap,cond-mat-2005,1,3277396,0,68.8287,0,cond-mat-2005.graph,40421,351382,0.599252065,73989238988,4408,0.12340141,0.00001195
walktrap,cond-mat-2005,2,3277396,0,68.6518,0,cond-mat-2005.graph,40421,351382,0.599252065,73989238988,4408,0.12340141,0.00001195
walktrap,cond-mat-2005,3,3277396,0,68.8234,0,cond-mat-2005.graph,40421,351382,0.599252065,73989238988,4408,0.12340141,0.00001195
walktrap,cond-mat-2005,4,3277396,0,69.0910,0,cond-mat-2005.graph,40421,351382,0.599252065,73989238988,4408,0.12340141,0.00001195
walktrap,cond-mat-2005,5,3277396,0,69.1936,0,cond-mat-2005.graph,40421,351382,0.599252065,73989238988,4408,0.12340141,0.00001195
vieclus,cond-mat-2005,1,119184,0,3513.42,0,cond-mat-2005.graph,40421,351382,0.749895530,92589083628,1036,0.00269432,0.00000057
vieclus,cond-mat-2005,2,117980,0,3477.93,0,cond-mat-2005.graph,40421,351382,0.750058592,92609216850,1037,0.00284401,0.00000060
vieclus,cond-mat-2005,3,118120,0,3354.49,0,cond-mat-2005.graph,40421,351382,0.749881461,92587346546,1034,0.00265146,0.00000057
vieclus,cond-mat-2005,4,119448,0,3514.25,0,cond-mat-2005.graph,40421,351382,0.750165964,92622473932,1035,0.00274445,0.00000057
vieclus,cond-mat-2005,5,118968,0,3540.74,0,cond-mat-2005.graph,40421,351382,0.749774706,92574165628,1033,0.00268403,0.00000058
ucode,cond-mat-2005,1,26817176,0,3604.72301697731,331,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
ucode,cond-mat-2005,2,26817176,0,3603.4682235717773,330,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
ucode,cond-mat-2005,3,26817176,0,3603.006974220276,330,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
ucode,cond-mat-2005,4,26817176,0,3612.9485352039337,333,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
ucode,cond-mat-2005,5,26817176,0,3608.5986886024475,330,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
magi,cond-mat-2005,1,3918728,0,3602.595657348633,61,cond-mat-2005.graph,40421,351382,0.071438137,8820417520,3,0.34761127,0.00005847
magi,cond-mat-2005,2,3918728,0,3604.23490357399,61,cond-mat-2005.graph,40421,351382,0.070986314,8764631222,5,0.38857601,0.00006608
magi,cond-mat-2005,3,3918728,0,3604.6314644813538,60,cond-mat-2005.graph,40421,351382,0.065484952,8085381884,4,0.37656323,0.00005801
magi,cond-mat-2005,4,3918728,0,3602.572751522064,61,cond-mat-2005.graph,40421,351382,0.080777718,9973569150,4,0.36404031,0.00006247
magi,cond-mat-2005,5,3918728,0,3602.791173696518,60,cond-mat-2005.graph,40421,351382,0.052856650,6526174126,4,0.38030046,0.00004061
louvain,cond-mat-2005,1,49152,0,0.4161,0,cond-mat-2005.graph,40421,351382,0.726249389,89669510974,1020,0.00305287,0.00000068
louvain,cond-mat-2005,2,49152,0,0.5212,0,cond-mat-2005.graph,40421,351382,0.729441211,90063603028,1012,0.00269255,0.00000061
louvain,cond-mat-2005,3,49152,0,0.6565,0,cond-mat-2005.graph,40421,351382,0.728670216,89968408752,1021,0.00294610,0.00000064
louvain,cond-mat-2005,4,49152,0,0.4334,0,cond-mat-2005.graph,40421,351382,0.727849284,89867048942,1020,0.00307738,0.00000067
louvain,cond-mat-2005,5,49152,0,0.5247,0,cond-mat-2005.graph,40421,351382,0.728346144,89928395888,1019,0.00297394,0.00000065
leiden,cond-mat-2005,1,49152,0,0.2118,0,cond-mat-2005.graph,40421,351382,0.740712650,91455279858,1016,0.00258540,0.00000058
leiden,cond-mat-2005,2,49152,0,0.2186,0,cond-mat-2005.graph,40421,351382,0.740730658,91457503272,1024,0.00275564,0.00000063
leiden,cond-mat-2005,3,49152,0,0.2224,0,cond-mat-2005.graph,40421,351382,0.739151139,91262481184,1027,0.00276586,0.00000063
leiden,cond-mat-2005,4,49152,0,0.2155,0,cond-mat-2005.graph,40421,351382,0.740789049,91464712706,1033,0.00284069,0.00000064
leiden,cond-mat-2005,5,49152,0,0.2052,0,cond-mat-2005.graph,40421,351382,0.741801734,91589748312,1030,0.00298030,0.00000067
infomap,cond-mat-2005,1,142408,0,2.0665,0,cond-mat-2005.graph,40421,351382,0.651004023,80379017508,1005,0.00265999,0.00000046
infomap,cond-mat-2005,2,142408,0,2.0251,0,cond-mat-2005.graph,40421,351382,0.651004023,80379017508,1005,0.00265999,0.00000046
infomap,cond-mat-2005,3,142408,0,2.1394,0,cond-mat-2005.graph,40421,351382,0.651004023,80379017508,1005,0.00265999,0.00000046
infomap,cond-mat-2005,4,142408,0,2.0760,0,cond-mat-2005.graph,40421,351382,0.651004023,80379017508,1005,0.00265999,0.00000046
infomap,cond-mat-2005,5,142408,0,2.1171,0,cond-mat-2005.graph,40421,351382,0.651004023,80379017508,1005,0.00265999,0.00000046
hollocou,cond-mat-2005,1,6144,0,0.007,0,cond-mat-2005.graph,40421,351382,0.325478595,40186617634,5299,0.34618168,0.00002433
hollocou,cond-mat-2005,2,6144,0,0.006,0,cond-mat-2005.graph,40421,351382,0.329689009,40706474482,5383,0.34496991,0.00002480
hollocou,cond-mat-2005,3,6144,0,0.006,0,cond-mat-2005.graph,40421,351382,0.331883872,40977472764,5254,0.34444660,0.00002411
hollocou,cond-mat-2005,4,6144,0,0.005,0,cond-mat-2005.graph,40421,351382,0.334430505,41291903748,5102,0.34231443,0.00002408
hollocou,cond-mat-2005,5,6144,0,0.005,0,cond-mat-2005.graph,40421,351382,0.328728265,40587852106,5446,0.34914144,0.00002505
gnns,cond-mat-2005,1,8193096,0,535.7202661037445,450,cond-mat-2005.graph,40421,351382,0.671815228,82948562598,201,0.14425772,0.00002828
gnns,cond-mat-2005,2,8193096,0,500.4022533893585,450,cond-mat-2005.graph,40421,351382,0.670453661,82780450958,201,0.14365526,0.00002827
gnns,cond-mat-2005,3,8193096,0,498.7423372268677,450,cond-mat-2005.graph,40421,351382,0.658728830,81332794138,201,0.14930693,0.00002981
gnns,cond-mat-2005,4,8193096,0,494.0590543746948,450,cond-mat-2005.graph,40421,351382,0.675714930,83430056218,201,0.13761877,0.00002644
gnns,cond-mat-2005,5,8193096,0,493.9536130428314,450,cond-mat-2005.graph,40421,351382,0.656907317,81107893194,201,0.15120511,0.00002976
dmon,cond-mat-2005,1,13507848,0,865.6107,1000,cond-mat-2005.graph,40421,351382,0.329379628,40668275440,16,0.31401043,0.00007181
dmon,cond-mat-2005,2,13507848,0,864.6522,1000,cond-mat-2005.graph,40421,351382,0.388575494,47977148164,16,0.34671370,0.00006080
dmon,cond-mat-2005,3,13507848,0,865.2144,1000,cond-mat-2005.graph,40421,351382,0.324748720,40096500384,16,0.32919722,0.00006480
dmon,cond-mat-2005,4,13507848,0,855.6263,1000,cond-mat-2005.graph,40421,351382,0.298827930,36896078388,16,0.33270675,0.00006961
dmon,cond-mat-2005,5,13507848,0,864.2469,1000,cond-mat-2005.graph,40421,351382,0.285839594,35292417466,16,0.33169610,0.00007375
dgcluster,cond-mat-2005,1,1551200,0,283.0031945705414,300,cond-mat-2005.graph,40421,351382,0.104308837,12878940222,2,0.26938404,0.00004751
dgcluster,cond-mat-2005,2,1551200,0,279.05642199516296,300,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2005,3,1551200,0,287.85582304000854,300,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
dgcluster,cond-mat-2005,4,1551200,0,286.0829656124115,300,cond-mat-2005.graph,40421,351382,0.080318668,9916890526,2,0.28995222,0.00004221
dgcluster,cond-mat-2005,5,1551200,0,286.01805424690247,300,cond-mat-2005.graph,40421,351382,0.000000000,0,1,0.00000000,0.00000000
commdgi,cond-mat-2005,1,52243080,0,3600.8905,120,cond-mat-2005.graph,40421,351382,0.348358346,43011564628,12,0.20965874,0.00003546
commdgi,cond-mat-2005,2,52243080,0,3610.6922,120,cond-mat-2005.graph,40421,351382,0.344645411,42553131188,9,0.35092290,0.00003598
commdgi,cond-mat-2005,3,52243080,0,3601.1741,119,cond-mat-2005.graph,40421,351382,0.271752461,33553088832,13,0.22845320,0.00004111
commdgi,cond-mat-2005,4,52243080,0,3610.3719,120,cond-mat-2005.graph,40421,351382,0.317574266,39210675530,11,0.34776582,0.00003858
commdgi,cond-mat-2005,5,52243080,0,3614.0201,121,cond-mat-2005.graph,40421,351382,0.388287375,47941574258,11,0.16846213,0.00001343
clustre_fast,cond-mat-2005,1,6144,0,0.0408609,0,cond-mat-2005.graph,40421,351382,0.611695428,75525612458,2093,0.07567445,0.00000898
clustre_fast,cond-mat-2005,2,6144,0,0.0398991,0,cond-mat-2005.graph,40421,351382,0.611695428,75525612458,2093,0.07567445,0.00000898
clustre_fast,cond-mat-2005,3,4096,0,0.0399389,0,cond-mat-2005.graph,40421,351382,0.611695428,75525612458,2093,0.07567445,0.00000898
clustre_fast,cond-mat-2005,4,6144,0,0.039866,0,cond-mat-2005.graph,40421,351382,0.611695428,75525612458,2093,0.07567445,0.00000898
clustre_fast,cond-mat-2005,5,4096,0,0.040112,0,cond-mat-2005.graph,40421,351382,0.611695428,75525612458,2093,0.07567445,0.00000898
clustre_strong,cond-mat-2005,1,47104,0,105.5495274,0,cond-mat-2005.graph,40421,351382,0.702504999,86737807522,1018,0.00287310,0.00000061
clustre_strong,cond-mat-2005,2,47104,0,3277.8168364,0,cond-mat-2005.graph,40421,351382,0.702465257,86732900614,1019,0.00287874,0.00000061
clustre_strong,cond-mat-2005,3,47104,0,420.9337577,0,cond-mat-2005.graph,40421,351382,0.702434155,86729060476,1016,0.00279475,0.00000060
clustre_strong,cond-mat-2005,4,47104,0,519.1788985,0,cond-mat-2005.graph,40421,351382,0.702465257,86732900614,1019,0.00287874,0.00000061
clustre_strong,cond-mat-2005,5,47104,0,2993.3362324,0,cond-mat-2005.graph,40421,351382,0.702447613,86730722056,1017,0.00282761,0.00000061
walktrap,dolphins,1,20480,0,0.0043,0,dolphins.graph,62,318,0.488845377,49434,4,0.12816917,0.01030684
walktrap,dolphins,2,20480,0,0.0038,0,dolphins.graph,62,318,0.488845377,49434,4,0.12816917,0.01030684
walktrap,dolphins,3,20480,0,0.0038,0,dolphins.graph,62,318,0.488845377,49434,4,0.12816917,0.01030684
walktrap,dolphins,4,20480,0,0.0038,0,dolphins.graph,62,318,0.488845377,49434,4,0.12816917,0.01030684
walktrap,dolphins,5,20480,0,0.0037,0,dolphins.graph,62,318,0.488845377,49434,4,0.12816917,0.01030684
vieclus,dolphins,1,20480,0,0.000138044,0,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
vieclus,dolphins,2,20480,0,0.000138044,0,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
vieclus,dolphins,3,20480,0,0.000147104,0,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
vieclus,dolphins,4,22528,0,0.000152111,0,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
vieclus,dolphins,5,22528,0,0.000144005,0,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
ucode,dolphins,1,371968,0,1.8428065776824951,1000,dolphins.graph,62,318,0.000000000,0,1,0.00000000,0.00000000
ucode,dolphins,2,371968,0,1.829491376876831,1000,dolphins.graph,62,318,0.000000000,0,1,0.00000000,0.00000000
ucode,dolphins,3,371968,0,1.8324966430664062,1000,dolphins.graph,62,318,0.000000000,0,1,0.00000000,0.00000000
ucode,dolphins,4,371968,0,1.8333866596221924,1000,dolphins.graph,62,318,0.000000000,0,1,0.00000000,0.00000000
ucode,dolphins,5,371968,0,1.8608872890472412,1000,dolphins.graph,62,318,0.000000000,0,1,0.00000000,0.00000000
magi,dolphins,1,402024,0,3.0189640522003174,100,dolphins.graph,62,318,-0.045666706,-4618,8,0.44322444,0.04478844
magi,dolphins,2,402024,0,3.078282117843628,100,dolphins.graph,62,318,-0.045666706,-4618,8,0.44322444,0.04478844
magi,dolphins,3,402024,0,3.061441659927368,100,dolphins.graph,62,318,-0.045666706,-4618,8,0.44322444,0.04478844
magi,dolphins,4,402024,0,3.051952362060547,100,dolphins.graph,62,318,-0.045666706,-4618,8,0.44322444,0.04478844
magi,dolphins,5,402024,0,3.0198822021484375,100,dolphins.graph,62,318,-0.045666706,-4618,8,0.44322444,0.04478844
louvain,dolphins,1,20480,0,0.0048,0,dolphins.graph,62,318,0.518076816,52390,5,0.15113240,0.01478607
louvain,dolphins,2,20480,0,0.0047,0,dolphins.graph,62,318,0.517661484,52348,5,0.15065118,0.01479704
louvain,dolphins,3,20480,0,0.0043,0,dolphins.graph,62,318,0.514872829,52066,5,0.13847811,0.01398144
louvain,dolphins,4,20480,0,0.0043,0,dolphins.graph,62,318,0.518947035,52478,6,0.16261166,0.01545770
louvain,dolphins,5,20480,0,0.0039,0,dolphins.graph,62,318,0.518828369,52466,5,0.15069137,0.01481494
leiden,dolphins,1,20480,0,0.0047,0,dolphins.graph,62,318,0.526858114,53278,5,0.14528095,0.01472953
leiden,dolphins,2,20480,0,0.0048,0,dolphins.graph,62,318,0.524109014,53000,5,0.14610163,0.01496433
leiden,dolphins,3,20480,0,0.0046,0,dolphins.graph,62,318,0.527609667,53354,5,0.14510427,0.01489398
leiden,dolphins,4,20480,0,0.0045,0,dolphins.graph,62,318,0.527728333,53366,5,0.14670803,0.01434928
leiden,dolphins,5,20480,0,0.0042,0,dolphins.graph,62,318,0.524109014,53000,5,0.14610163,0.01496433
infomap,dolphins,1,18432,0,0.0079,0,dolphins.graph,62,318,0.517523041,52334,5,0.14678192,0.01443158
infomap,dolphins,2,18432,0,0.0078,0,dolphins.graph,62,318,0.517523041,52334,5,0.14678192,0.01443158
infomap,dolphins,3,18432,0,0.0080,0,dolphins.graph,62,318,0.517523041,52334,5,0.14678192,0.01443158
infomap,dolphins,4,18432,0,0.0073,0,dolphins.graph,62,318,0.517523041,52334,5,0.14678192,0.01443158
infomap,dolphins,5,18432,0,0.0073,0,dolphins.graph,62,318,0.517523041,52334,5,0.14678192,0.01443158
hollocou,dolphins,1,2048,134
hollocou,dolphins,2,2048,134
hollocou,dolphins,3,2048,134
hollocou,dolphins,4,2048,134
hollocou,dolphins,5,2048,134
gnns,dolphins,1,249856,0,0.0722661018371582,50,dolphins.graph,62,318,0.527728333,53366,5,0.14670803,0.01434928
gnns,dolphins,2,249856,0,0.07155275344848633,50,dolphins.graph,62,318,0.528519441,53446,5,0.14988617,0.01484094
gnns,dolphins,3,249856,0,0.07150006294250488,50,dolphins.graph,62,318,0.527728333,53366,5,0.14670803,0.01434928
